video_name,rgb_video_path,flow_video_path,label
Shoot.Em.Up.2007__#00-32-40_00-35-10_label_B2-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\Shoot.Em.Up.2007__#00-32-40_00-35-10_label_B2-0-0_batch_435.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\Shoot.Em.Up.2007__#00-32-40_00-35-10_label_B2-0-0_batch_435.mp4,4
Bullet.in.the.Head.1990__#01-45-21_01-46-20_label_B2-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\Bullet.in.the.Head.1990__#01-45-21_01-46-20_label_B2-0-0_batch_2044.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\Bullet.in.the.Head.1990__#01-45-21_01-46-20_label_B2-0-0_batch_2044.mp4,0
v=zoIn2hOrUIM__#00-06-10_00-07-19_label_B6-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=zoIn2hOrUIM__#00-06-10_00-07-19_label_B6-0-0_batch_1032.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=zoIn2hOrUIM__#00-06-10_00-07-19_label_B6-0-0_batch_1032.mp4,3
v=CoxsDkB-rWU__#00-07-06_00-10-30_label_B4-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=CoxsDkB-rWU__#00-07-06_00-10-30_label_B4-0-0_batch_826.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=CoxsDkB-rWU__#00-07-06_00-10-30_label_B4-0-0_batch_826.mp4,5
Mission.Impossible.III.2006__#01-54-02_01-54-40_label_B2-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\Mission.Impossible.III.2006__#01-54-02_01-54-40_label_B2-0-0_batch_887.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\Mission.Impossible.III.2006__#01-54-02_01-54-40_label_B2-0-0_batch_887.mp4,4
Sin.City.2005__#01-51-59_01-52-29_label_B2-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\Sin.City.2005__#01-51-59_01-52-29_label_B2-0-0_batch_2473.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\Sin.City.2005__#01-51-59_01-52-29_label_B2-0-0_batch_2473.mp4,4
v=yy-KIWDcBr4__#00-08-35_00-10-25_label_B6-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=yy-KIWDcBr4__#00-08-35_00-10-25_label_B6-0-0_batch_2011.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=yy-KIWDcBr4__#00-08-35_00-10-25_label_B6-0-0_batch_2011.mp4,0
v=OOjjPGN8jSU__#1_label_B6-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=OOjjPGN8jSU__#1_label_B6-0-0_batch_1776.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=OOjjPGN8jSU__#1_label_B6-0-0_batch_1776.mp4,3
v=pFamvR9CpYw__#00-06-36_00-15-20_label_B4-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=pFamvR9CpYw__#00-06-36_00-15-20_label_B4-0-0_batch_1532.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=pFamvR9CpYw__#00-06-36_00-15-20_label_B4-0-0_batch_1532.mp4,5
v=6TR2rcgHm4g__#1_label_B4-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=6TR2rcgHm4g__#1_label_B4-0-0_batch_1046.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=6TR2rcgHm4g__#1_label_B4-0-0_batch_1046.mp4,5
v=5Tnl7_8RqlA__#00-11-00_00-12-45_label_B6-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=5Tnl7_8RqlA__#00-11-00_00-12-45_label_B6-0-0_batch_1897.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=5Tnl7_8RqlA__#00-11-00_00-12-45_label_B6-0-0_batch_1897.mp4,3
God.Bless.America.2011__#00-12-40_00-13-12_label_B2-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\God.Bless.America.2011__#00-12-40_00-13-12_label_B2-0-0_batch_432.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\God.Bless.America.2011__#00-12-40_00-13-12_label_B2-0-0_batch_432.mp4,4
v=pFamvR9CpYw__#00-06-36_00-15-20_label_B4-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=pFamvR9CpYw__#00-06-36_00-15-20_label_B4-0-0_batch_1529.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=pFamvR9CpYw__#00-06-36_00-15-20_label_B4-0-0_batch_1529.mp4,5
v=zI0q5UDP47g__#1_label_B4-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=zI0q5UDP47g__#1_label_B4-0-0_batch_1711.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=zI0q5UDP47g__#1_label_B4-0-0_batch_1711.mp4,0
Spectre.2015__#01-10-35_01-10-53_label_B2-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\Spectre.2015__#01-10-35_01-10-53_label_B2-0-0_batch_1410.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\Spectre.2015__#01-10-35_01-10-53_label_B2-0-0_batch_1410.mp4,0
v=FRj2K0ulD8Q__#00-06-05_00-08-25_label_B4-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=FRj2K0ulD8Q__#00-06-05_00-08-25_label_B4-0-0_batch_1338.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=FRj2K0ulD8Q__#00-06-05_00-08-25_label_B4-0-0_batch_1338.mp4,5
v=MqrNCb2N5to__#1_label_B1-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=MqrNCb2N5to__#1_label_B1-0-0_batch_700.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=MqrNCb2N5to__#1_label_B1-0-0_batch_700.mp4,2
v=GqMh_HBNWZE__#00-01-00_00-02-45_label_B6-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=GqMh_HBNWZE__#00-01-00_00-02-45_label_B6-0-0_batch_857.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=GqMh_HBNWZE__#00-01-00_00-02-45_label_B6-0-0_batch_857.mp4,0
v=waIS8TaJxts__#00-00-00_00-00-51_label_B6-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=waIS8TaJxts__#00-00-00_00-00-51_label_B6-0-0_batch_1142.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=waIS8TaJxts__#00-00-00_00-00-51_label_B6-0-0_batch_1142.mp4,0
v=Dh-3BlhAOnE__#00-00-00_00-13-36_label_B4-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=Dh-3BlhAOnE__#00-00-00_00-13-36_label_B4-0-0_batch_2183.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=Dh-3BlhAOnE__#00-00-00_00-13-36_label_B4-0-0_batch_2183.mp4,5
v=vhACO_m5pH0__#00-20-42_00-22-40_label_B6-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=vhACO_m5pH0__#00-20-42_00-22-40_label_B6-0-0_batch_1336.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=vhACO_m5pH0__#00-20-42_00-22-40_label_B6-0-0_batch_1336.mp4,0
v=73uRcX0Dvfc__#00-00-00_00-01-51_label_B6-G-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=73uRcX0Dvfc__#00-00-00_00-01-51_label_B6-G-0_batch_2124.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=73uRcX0Dvfc__#00-00-00_00-01-51_label_B6-G-0_batch_2124.mp4,0
v=9Ydg5IeZpFI__#1_label_B1-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=9Ydg5IeZpFI__#1_label_B1-0-0_batch_476.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=9Ydg5IeZpFI__#1_label_B1-0-0_batch_476.mp4,2
Spectre.2015__#01-32-55_01-35-40_label_B1-B2-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\Spectre.2015__#01-32-55_01-35-40_label_B1-B2-0_batch_658.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\Spectre.2015__#01-32-55_01-35-40_label_B1-B2-0_batch_658.mp4,0
wangted.2008__#0-22-55_0-23-40_label_B2-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\wangted.2008__#0-22-55_0-23-40_label_B2-0-0_batch_1282.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\wangted.2008__#0-22-55_0-23-40_label_B2-0-0_batch_1282.mp4,0
v=H5W58Loofks__#00-05-50_00-06-20_label_B6-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=H5W58Loofks__#00-05-50_00-06-20_label_B6-0-0_batch_776.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=H5W58Loofks__#00-05-50_00-06-20_label_B6-0-0_batch_776.mp4,3
v=J67oj92maC0__#1_label_G-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=J67oj92maC0__#1_label_G-0-0_batch_1228.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=J67oj92maC0__#1_label_G-0-0_batch_1228.mp4,0
v=_YobflFU_HU__#00-06-10_00-07-51_label_B6-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=_YobflFU_HU__#00-06-10_00-07-51_label_B6-0-0_batch_1950.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=_YobflFU_HU__#00-06-10_00-07-51_label_B6-0-0_batch_1950.mp4,3
v=7isLhaNYgkU__#1_label_B4-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=7isLhaNYgkU__#1_label_B4-0-0_batch_28.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=7isLhaNYgkU__#1_label_B4-0-0_batch_28.mp4,5
v=vhACO_m5pH0__#00-17-42_00-18-40_label_B6-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=vhACO_m5pH0__#00-17-42_00-18-40_label_B6-0-0_batch_2066.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=vhACO_m5pH0__#00-17-42_00-18-40_label_B6-0-0_batch_2066.mp4,3
Fast.Furious.6.2013__#01-38-33_01-39-20_label_B1-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\Fast.Furious.6.2013__#01-38-33_01-39-20_label_B1-0-0_batch_530.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\Fast.Furious.6.2013__#01-38-33_01-39-20_label_B1-0-0_batch_530.mp4,0
Shoot.Em.Up.2007__#00-32-40_00-35-10_label_B2-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\Shoot.Em.Up.2007__#00-32-40_00-35-10_label_B2-0-0_batch_447.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\Shoot.Em.Up.2007__#00-32-40_00-35-10_label_B2-0-0_batch_447.mp4,4
v=sE-DC2trBkI__#00-09-00_00-10-05_label_B6-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=sE-DC2trBkI__#00-09-00_00-10-05_label_B6-0-0_batch_1476.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=sE-DC2trBkI__#00-09-00_00-10-05_label_B6-0-0_batch_1476.mp4,3
v=vhACO_m5pH0__#00-14-42_00-15-40_label_B6-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=vhACO_m5pH0__#00-14-42_00-15-40_label_B6-0-0_batch_2046.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=vhACO_m5pH0__#00-14-42_00-15-40_label_B6-0-0_batch_2046.mp4,3
v=Rc9EOFjtj0c__#1_label_B6-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=Rc9EOFjtj0c__#1_label_B6-0-0_batch_803.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=Rc9EOFjtj0c__#1_label_B6-0-0_batch_803.mp4,0
Quantum.Of.Solace.2008__#01-30-26_01-30-42_label_B2-B1-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\Quantum.Of.Solace.2008__#01-30-26_01-30-42_label_B2-B1-0_batch_526.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\Quantum.Of.Solace.2008__#01-30-26_01-30-42_label_B2-B1-0_batch_526.mp4,0
v=vhACO_m5pH0__#00-10-42_00-11-40_label_B6-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=vhACO_m5pH0__#00-10-42_00-11-40_label_B6-0-0_batch_1997.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=vhACO_m5pH0__#00-10-42_00-11-40_label_B6-0-0_batch_1997.mp4,0
v=waIS8TaJxts__#00-09-00_00-10-45_label_B6-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=waIS8TaJxts__#00-09-00_00-10-45_label_B6-0-0_batch_617.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=waIS8TaJxts__#00-09-00_00-10-45_label_B6-0-0_batch_617.mp4,0
v=MJLylzPRvyw__#1_label_B4-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=MJLylzPRvyw__#1_label_B4-0-0_batch_1245.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=MJLylzPRvyw__#1_label_B4-0-0_batch_1245.mp4,0
Rush.Hour.1998.BluRay__#01-25-21_01-25-46_label_B2-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\Rush.Hour.1998.BluRay__#01-25-21_01-25-46_label_B2-0-0_batch_1376.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\Rush.Hour.1998.BluRay__#01-25-21_01-25-46_label_B2-0-0_batch_1376.mp4,4
Tropa.de.Elite.2.2010__#01-33-01_01-33-30_label_B2-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\Tropa.de.Elite.2.2010__#01-33-01_01-33-30_label_B2-0-0_batch_1505.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\Tropa.de.Elite.2.2010__#01-33-01_01-33-30_label_B2-0-0_batch_1505.mp4,0
v=lcBUb7EOQ4o__#1_label_G-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=lcBUb7EOQ4o__#1_label_G-0-0_batch_843.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=lcBUb7EOQ4o__#1_label_G-0-0_batch_843.mp4,0
v=YANmwpkuWRo__#1_label_G-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=YANmwpkuWRo__#1_label_G-0-0_batch_1587.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=YANmwpkuWRo__#1_label_G-0-0_batch_1587.mp4,1
v=BQjKQbYgUBA__#1_label_B1-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=BQjKQbYgUBA__#1_label_B1-0-0_batch_1404.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=BQjKQbYgUBA__#1_label_B1-0-0_batch_1404.mp4,0
v=Z12t5h2mBJc__#1_label_B1-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=Z12t5h2mBJc__#1_label_B1-0-0_batch_1108.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=Z12t5h2mBJc__#1_label_B1-0-0_batch_1108.mp4,2
The.Bourne.Ultimatum.2007__#01-26-27_01-28-03_label_B2-B6-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\The.Bourne.Ultimatum.2007__#01-26-27_01-28-03_label_B2-B6-0_batch_491.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\The.Bourne.Ultimatum.2007__#01-26-27_01-28-03_label_B2-B6-0_batch_491.mp4,4
v=uQY15O3LKI0__#1_label_B6-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=uQY15O3LKI0__#1_label_B6-0-0_batch_1603.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=uQY15O3LKI0__#1_label_B6-0-0_batch_1603.mp4,3
The.Hurt.Locker.2008__#01-02-10_01-03-55_label_B2-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\The.Hurt.Locker.2008__#01-02-10_01-03-55_label_B2-0-0_batch_60.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\The.Hurt.Locker.2008__#01-02-10_01-03-55_label_B2-0-0_batch_60.mp4,0
Fast.Furious.6.2013__#01-03-25_01-04-59_label_B1-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\Fast.Furious.6.2013__#01-03-25_01-04-59_label_B1-0-0_batch_1232.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\Fast.Furious.6.2013__#01-03-25_01-04-59_label_B1-0-0_batch_1232.mp4,2
v=pHZ9gOfmY_k__#1_label_B4-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=pHZ9gOfmY_k__#1_label_B4-0-0_batch_951.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=pHZ9gOfmY_k__#1_label_B4-0-0_batch_951.mp4,5
v=0yHBkMBE8r4__#1_label_B1-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=0yHBkMBE8r4__#1_label_B1-0-0_batch_37.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=0yHBkMBE8r4__#1_label_B1-0-0_batch_37.mp4,0
v=pFamvR9CpYw__#00-00-00_00-06-36_label_B4-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=pFamvR9CpYw__#00-00-00_00-06-36_label_B4-0-0_batch_1193.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=pFamvR9CpYw__#00-00-00_00-06-36_label_B4-0-0_batch_1193.mp4,5
v=nLAapCIlr-o__#00-08-35_00-10-25_label_B6-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=nLAapCIlr-o__#00-08-35_00-10-25_label_B6-0-0_batch_979.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=nLAapCIlr-o__#00-08-35_00-10-25_label_B6-0-0_batch_979.mp4,0
v=BQjKQbYgUBA__#1_label_B1-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=BQjKQbYgUBA__#1_label_B1-0-0_batch_1409.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=BQjKQbYgUBA__#1_label_B1-0-0_batch_1409.mp4,2
Shoot.Em.Up.2007__#00-53-25_00-56-47_label_B2-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\Shoot.Em.Up.2007__#00-53-25_00-56-47_label_B2-0-0_batch_2372.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\Shoot.Em.Up.2007__#00-53-25_00-56-47_label_B2-0-0_batch_2372.mp4,0
v=_tsSKAsVZfo__#1_label_B4-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=_tsSKAsVZfo__#1_label_B4-0-0_batch_2033.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=_tsSKAsVZfo__#1_label_B4-0-0_batch_2033.mp4,0
v=tP19WuyY3IY__#00-00-00_00-00-51_label_B6-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=tP19WuyY3IY__#00-00-00_00-00-51_label_B6-0-0_batch_1993.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=tP19WuyY3IY__#00-00-00_00-00-51_label_B6-0-0_batch_1993.mp4,3
Haywire.2011__#00-39-07_00-41-48_label_B1-B2-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\Haywire.2011__#00-39-07_00-41-48_label_B1-B2-0_batch_1734.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\Haywire.2011__#00-39-07_00-41-48_label_B1-B2-0_batch_1734.mp4,0
wangted.2008__#0-22-55_0-23-40_label_B2-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\wangted.2008__#0-22-55_0-23-40_label_B2-0-0_batch_1281.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\wangted.2008__#0-22-55_0-23-40_label_B2-0-0_batch_1281.mp4,4
v=SMy2_qNO2Y0__#00-01-50_00-03-13_label_G-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=SMy2_qNO2Y0__#00-01-50_00-03-13_label_G-0-0_batch_398.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=SMy2_qNO2Y0__#00-01-50_00-03-13_label_G-0-0_batch_398.mp4,0
Tropa.de.Elite.2.2010__#00-42-00_00-43-00_label_B2-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\Tropa.de.Elite.2.2010__#00-42-00_00-43-00_label_B2-0-0_batch_2475.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\Tropa.de.Elite.2.2010__#00-42-00_00-43-00_label_B2-0-0_batch_2475.mp4,0
Fury.2014__#00-07-30_00-07-58_label_G-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\Fury.2014__#00-07-30_00-07-58_label_G-0-0_batch_2111.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\Fury.2014__#00-07-30_00-07-58_label_G-0-0_batch_2111.mp4,0
v=lcBUb7EOQ4o__#1_label_G-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=lcBUb7EOQ4o__#1_label_G-0-0_batch_842.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=lcBUb7EOQ4o__#1_label_G-0-0_batch_842.mp4,1
v=iWfUqxibqG0__#1_label_G-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=iWfUqxibqG0__#1_label_G-0-0_batch_2448.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=iWfUqxibqG0__#1_label_G-0-0_batch_2448.mp4,1
v=OOjjPGN8jSU__#1_label_B6-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=OOjjPGN8jSU__#1_label_B6-0-0_batch_1768.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=OOjjPGN8jSU__#1_label_B6-0-0_batch_1768.mp4,3
v=sE-DC2trBkI__#00-03-00_00-04-09_label_B6-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=sE-DC2trBkI__#00-03-00_00-04-09_label_B6-0-0_batch_1653.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=sE-DC2trBkI__#00-03-00_00-04-09_label_B6-0-0_batch_1653.mp4,0
City.of.God.2002__#01-52-20_01-54-32_label_B2-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\City.of.God.2002__#01-52-20_01-54-32_label_B2-0-0_batch_1963.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\City.of.God.2002__#01-52-20_01-54-32_label_B2-0-0_batch_1963.mp4,0
v=3WmMhircZOc__#1_label_B4-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=3WmMhircZOc__#1_label_B4-0-0_batch_2026.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=3WmMhircZOc__#1_label_B4-0-0_batch_2026.mp4,5
Fast.Furious.2009__#00-42-10_00-42-41_label_B6-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\Fast.Furious.2009__#00-42-10_00-42-41_label_B6-0-0_batch_335.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\Fast.Furious.2009__#00-42-10_00-42-41_label_B6-0-0_batch_335.mp4,0
v=15wDrZJQpsw__#00-09-00_00-10-55_label_B6-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=15wDrZJQpsw__#00-09-00_00-10-55_label_B6-0-0_batch_2291.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=15wDrZJQpsw__#00-09-00_00-10-55_label_B6-0-0_batch_2291.mp4,0
v=_BgJEXQkjNQ__#1_label_G-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=_BgJEXQkjNQ__#1_label_G-0-0_batch_1365.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=_BgJEXQkjNQ__#1_label_G-0-0_batch_1365.mp4,0
v=HUL83wCQATc__#1_label_B1-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=HUL83wCQATc__#1_label_B1-0-0_batch_1642.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=HUL83wCQATc__#1_label_B1-0-0_batch_1642.mp4,0
Fast.Furious.2009__#01-18-00_01-19-00_label_B2-B6-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\Fast.Furious.2009__#01-18-00_01-19-00_label_B2-B6-0_batch_2104.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\Fast.Furious.2009__#01-18-00_01-19-00_label_B2-B6-0_batch_2104.mp4,4
Brick.Mansions.2014__#00-16-26_00-17-12_label_B1-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\Brick.Mansions.2014__#00-16-26_00-17-12_label_B1-0-0_batch_1307.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\Brick.Mansions.2014__#00-16-26_00-17-12_label_B1-0-0_batch_1307.mp4,2
